data,cod_ibge,municipio,grupo,cadastrados,contatados
2026-04-30,5100250,Alta Floresta,gestantes_risco,117,22
2026-04-30,5100250,Alta Floresta,pop_rua,25,5
2026-05-01,5100250,Alta Floresta,idosos_sozinhos,702,143
2026-05-01,5100250,Alta Floresta,acamados,175,35
2026-05-01,5100250,Alta Floresta,gestantes_risco,117,25
2026-05-01,5100250,Alta Floresta,pop_rua,25,4
2026-05-02,5100250,Alta Floresta,idosos_sozinhos,702,158
2026-05-02,5100250,Alta Floresta,acamados,175,33
2026-05-02,5100250,Alta Floresta,gestantes_risco,117,21
2026-05-02,5100250,Alta Floresta,pop_rua,25,4
2026-05-03,5100250,Alta Floresta,idosos_sozinhos,702,133
2026-05-03,5100250,Alta Floresta,acamados,175,38
2026-05-03,5100250,Alta Floresta,gestantes_risco,117,22
2026-05-03,5100250,Alta Floresta,pop_rua,25,5
2026-05-04,5100250,Alta Floresta,idosos_sozinhos,702,148
2026-05-04,5100250,Alta Floresta,acamados,175,36
2026-05-04,5100250,Alta Floresta,gestantes_risco,117,22
2026-05-04,5100250,Alta Floresta,pop_rua,25,5
2026-05-05,5100250,Alta Floresta,idosos_sozinhos,702,140
2026-05-05,5100250,Alta Floresta,acamados,175,32
2026-05-05,5100250,Alta Floresta,gestantes_risco,117,26
2026-05-05,5100250,Alta Floresta,pop_rua,25,4
2026-05-06,5100250,Alta Floresta,idosos_sozinhos,702,136
2026-05-06,5100250,Alta Floresta,acamados,175,33
2026-05-06,5100250,Alta Floresta,gestantes_risco,117,21
2026-05-06,5100250,Alta Floresta,pop_rua,25,4
2026-05-07,5100250,Alta Floresta,idosos_sozinhos,702,129
2026-05-07,5100250,Alta Floresta,acamados,175,31
2026-05-07,5100250,Alta Floresta,gestantes_risco,117,23
2026-05-07,5100250,Alta Floresta,pop_rua,25,4
2026-05-08,5100250,Alta Floresta,idosos_sozinhos,702,149
2026-05-08,5100250,Alta Floresta,acamados,175,38
2026-05-08,5100250,Alta Floresta,gestantes_risco,117,24
2026-05-08,5100250,Alta Floresta,pop_rua,25,5
2026-05-09,5100250,Alta Floresta,idosos_sozinhos,702,154
2026-05-09,5100250,Alta Floresta,acamados,175,31
2026-05-09,5100250,Alta Floresta,gestantes_risco,117,23
2026-05-09,5100250,Alta Floresta,pop_rua,25,5
2026-05-10,5100250,Alta Floresta,idosos_sozinhos,702,134
2026-05-10,5100250,Alta Floresta,acamados,175,40
2026-05-10,5100250,Alta Floresta,gestantes_risco,117,26
2026-05-10,5100250,Alta Floresta,pop_rua,25,4
2026-05-11,5100250,Alta Floresta,idosos_sozinhos,702,143
2026-05-11,5100250,Alta Floresta,acamados,175,35
2026-05-11,5100250,Alta Floresta,gestantes_risco,117,26
2026-05-11,5100250,Alta Floresta,pop_rua,25,5
2026-05-12,5100250,Alta Floresta,idosos_sozinhos,702,133
2026-05-12,5100250,Alta Floresta,acamados,175,37
2026-05-12,5100250,Alta Floresta,gestantes_risco,117,24
2026-05-12,5100250,Alta Floresta,pop_rua,25,5
2026-05-13,5100250,Alta Floresta,idosos_sozinhos,702,151
2026-05-13,5100250,Alta Floresta,acamados,175,31
2026-05-13,5100250,Alta Floresta,gestantes_risco,117,25
2026-05-13,5100250,Alta Floresta,pop_rua,25,5
2026-05-14,5100250,Alta Floresta,idosos_sozinhos,702,158
2026-05-14,5100250,Alta Floresta,acamados,175,32
2026-05-14,5100250,Alta Floresta,gestantes_risco,117,25
2026-05-14,5100250,Alta Floresta,pop_rua,25,4
2026-05-15,5100250,Alta Floresta,idosos_sozinhos,702,160
2026-05-15,5100250,Alta Floresta,acamados,175,36
2026-05-15,5100250,Alta Floresta,gestantes_risco,117,24
2026-05-15,5100250,Alta Floresta,pop_rua,25,4
2026-05-16,5100250,Alta Floresta,idosos_sozinhos,702,139
2026-05-16,5100250,Alta Floresta,acamados,175,31
2026-05-16,5100250,Alta Floresta,gestantes_risco,117,23
2026-05-16,5100250,Alta Floresta,pop_rua,25,4
2026-05-17,5100250,Alta Floresta,idosos_sozinhos,702,132
2026-05-17,5100250,Alta Floresta,acamados,175,33
2026-05-17,5100250,Alta Floresta,gestantes_risco,117,24
2026-05-17,5100250,Alta Floresta,pop_rua,25,4
2026-05-18,5100250,Alta Floresta,idosos_sozinhos,702,161
2026-05-18,5100250,Alta Floresta,acamados,175,37
2026-05-18,5100250,Alta Floresta,gestantes_risco,117,21
2026-05-18,5100250,Alta Floresta,pop_rua,25,4
2026-05-19,5100250,Alta Floresta,idosos_sozinhos,702,154
2026-05-19,5100250,Alta Floresta,acamados,175,31
2026-05-19,5100250,Alta Floresta,gestantes_risco,117,25
2026-05-19,5100250,Alta Floresta,pop_rua,25,5
2026-05-20,5100250,Alta Floresta,idosos_sozinhos,702,131
2026-05-20,5100250,Alta Floresta,acamados,175,39
2026-05-20,5100250,Alta Floresta,gestantes_risco,117,26
2026-05-20,5100250,Alta Floresta,pop_rua,25,5
2026-05-21,5100250,Alta Floresta,idosos_sozinhos,702,157
2026-05-21,5100250,Alta Floresta,acamados,175,40
2026-05-21,5100250,Alta Floresta,gestantes_risco,117,25
2026-05-21,5100250,Alta Floresta,pop_rua,25,5
2026-05-22,5100250,Alta Floresta,idosos_sozinhos,702,153
2026-05-22,5100250,Alta Floresta,acamados,175,32
2026-05-22,5100250,Alta Floresta,gestantes_risco,117,25
2026-05-22,5100250,Alta Floresta,pop_rua,25,5
2026-05-23,5100250,Alta Floresta,idosos_sozinhos,702,142
2026-05-23,5100250,Alta Floresta,acamados,175,39
2026-05-23,5100250,Alta Floresta,gestantes_risco,117,22
2026-05-23,5100250,Alta Floresta,pop_rua,25,4
2026-05-24,5100250,Alta Floresta,idosos_sozinhos,702,137
2026-05-24,5100250,Alta Floresta,acamados,175,37
2026-05-24,5100250,Alta Floresta,gestantes_risco,117,26
2026-05-24,5100250,Alta Floresta,pop_rua,25,5
2026-05-25,5100250,Alta Floresta,idosos_sozinhos,702,150
2026-05-25,5100250,Alta Floresta,acamados,175,34
2026-05-25,5100250,Alta Floresta,gestantes_risco,117,26
2026-05-25,5100250,Alta Floresta,pop_rua,25,5
2026-05-26,5100250,Alta Floresta,idosos_sozinhos,702,132
2026-05-26,5100250,Alta Floresta,acamados,175,34
2026-05-26,5100250,Alta Floresta,gestantes_risco,117,24
2026-05-26,5100250,Alta Floresta,pop_rua,25,5
2026-05-27,5100250,Alta Floresta,idosos_sozinhos,702,140
2026-05-27,5100250,Alta Floresta,acamados,175,34
2026-05-27,5100250,Alta Floresta,gestantes_risco,117,21
2026-05-27,5100250,Alta Floresta,pop_rua,25,4
2026-05-28,5100250,Alta Floresta,idosos_sozinhos,702,143
2026-05-28,5100250,Alta Floresta,acamados,175,33
2026-05-28,5100250,Alta Floresta,gestantes_risco,117,24
2026-05-28,5100250,Alta Floresta,pop_rua,25,4
2026-05-29,5100250,Alta Floresta,idosos_sozinhos,702,128
2026-05-29,5100250,Alta Floresta,acamados,175,37
2026-05-29,5100250,Alta Floresta,gestantes_risco,117,24
2026-05-29,5100250,Alta Floresta,pop_rua,25,4
2026-05-30,5100250,Alta Floresta,idosos_sozinhos,702,126
2026-05-30,5100250,Alta Floresta,acamados,175,31
2026-05-30,5100250,Alta Floresta,gestantes_risco,117,24
2026-05-30,5100250,Alta Floresta,pop_rua,25,5
2026-05-31,5100250,Alta Floresta,idosos_sozinhos,702,148
2026-05-31,5100250,Alta Floresta,acamados,175,34
2026-05-31,5100250,Alta Floresta,gestantes_risco,117,23
2026-05-31,5100250,Alta Floresta,pop_rua,25,5
2026-06-01,5100250,Alta Floresta,idosos_sozinhos,702,139
2026-06-01,5100250,Alta Floresta,acamados,175,33
2026-06-01,5100250,Alta Floresta,gestantes_risco,117,23
2026-06-01,5100250,Alta Floresta,pop_rua,25,5
2026-06-02,5100250,Alta Floresta,idosos_sozinhos,702,148
2026-06-02,5100250,Alta Floresta,acamados,175,39
2026-06-02,5100250,Alta Floresta,gestantes_risco,117,25
2026-06-02,5100250,Alta Floresta,pop_rua,25,4
2026-06-03,5100250,Alta Floresta,idosos_sozinhos,702,156
2026-06-03,5100250,Alta Floresta,acamados,175,35
2026-06-03,5100250,Alta Floresta,gestantes_risco,117,22
2026-06-03,5100250,Alta Floresta,pop_rua,25,5
2026-06-04,5100250,Alta Floresta,idosos_sozinhos,702,132
2026-06-04,5100250,Alta Floresta,acamados,175,34
2026-06-04,5100250,Alta Floresta,gestantes_risco,117,26
2026-06-04,5100250,Alta Floresta,pop_rua,25,5
2026-06-05,5100250,Alta Floresta,idosos_sozinhos,702,159
2026-06-05,5100250,Alta Floresta,acamados,175,34
2026-06-05,5100250,Alta Floresta,gestantes_risco,117,24
2026-06-05,5100250,Alta Floresta,pop_rua,25,5
2026-06-06,5100250,Alta Floresta,idosos_sozinhos,702,150
2026-06-06,5100250,Alta Floresta,acamados,175,36
2026-06-06,5100250,Alta Floresta,gestantes_risco,117,23
2026-06-06,5100250,Alta Floresta,pop_rua,25,5
2026-06-07,5100250,Alta Floresta,idosos_sozinhos,702,151
2026-06-07,5100250,Alta Floresta,acamados,175,33
2026-06-07,5100250,Alta Floresta,gestantes_risco,117,24
2026-06-07,5100250,Alta Floresta,pop_rua,25,5
2026-06-08,5100250,Alta Floresta,idosos_sozinhos,702,151
2026-06-08,5100250,Alta Floresta,acamados,175,37
2026-06-08,5100250,Alta Floresta,gestantes_risco,117,21
2026-06-08,5100250,Alta Floresta,pop_rua,25,4
2026-06-09,5100250,Alta Floresta,idosos_sozinhos,702,158
2026-06-09,5100250,Alta Floresta,acamados,175,40
2026-06-09,5100250,Alta Floresta,gestantes_risco,117,25
2026-06-09,5100250,Alta Floresta,pop_rua,25,5
2026-06-10,5100250,Alta Floresta,idosos_sozinhos,702,211
2026-06-10,5100250,Alta Floresta,acamados,175,50
2026-06-10,5100250,Alta Floresta,gestantes_risco,117,33
2026-06-10,5100250,Alta Floresta,pop_rua,25,6
2026-06-11,5100250,Alta Floresta,idosos_sozinhos,702,242
2026-06-11,5100250,Alta Floresta,acamados,175,65
2026-06-11,5100250,Alta Floresta,gestantes_risco,117,41
2026-06-11,5100250,Alta Floresta,pop_rua,25,8
2026-06-12,5100250,Alta Floresta,idosos_sozinhos,702,299
2026-06-12,5100250,Alta Floresta,acamados,175,71
2026-06-12,5100250,Alta Floresta,gestantes_risco,117,47
2026-06-12,5100250,Alta Floresta,pop_rua,25,11
2026-06-13,5100250,Alta Floresta,idosos_sozinhos,702,361
2026-06-13,5100250,Alta Floresta,acamados,175,91
2026-06-13,5100250,Alta Floresta,gestantes_risco,117,58
2026-06-13,5100250,Alta Floresta,pop_rua,25,13
2026-06-14,5100250,Alta Floresta,idosos_sozinhos,702,413
2026-06-14,5100250,Alta Floresta,acamados,175,98
2026-06-14,5100250,Alta Floresta,gestantes_risco,117,69
2026-06-14,5100250,Alta Floresta,pop_rua,25,14
2026-06-15,5100250,Alta Floresta,idosos_sozinhos,702,453
2026-06-15,5100250,Alta Floresta,acamados,175,115
2026-06-15,5100250,Alta Floresta,gestantes_risco,117,74
2026-06-15,5100250,Alta Floresta,pop_rua,25,16
2026-06-16,5100250,Alta Floresta,idosos_sozinhos,702,521
2026-06-16,5100250,Alta Floresta,acamados,175,128
2026-06-16,5100250,Alta Floresta,gestantes_risco,117,87
2026-06-16,5100250,Alta Floresta,pop_rua,25,18
2026-06-17,5100250,Alta Floresta,idosos_sozinhos,702,567
2026-06-17,5100250,Alta Floresta,acamados,175,136
2026-06-17,5100250,Alta Floresta,gestantes_risco,117,97
2026-06-17,5100250,Alta Floresta,pop_rua,25,19
2026-06-18,5100250,Alta Floresta,idosos_sozinhos,702,624
2026-06-18,5100250,Alta Floresta,acamados,175,150
2026-06-18,5100250,Alta Floresta,gestantes_risco,117,100
2026-06-18,5100250,Alta Floresta,pop_rua,25,22
2026-04-28,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,205
2026-04-28,5105259,Lucas do Rio Verde,acamados,275,59
2026-04-28,5105259,Lucas do Rio Verde,gestantes_risco,183,33
2026-04-28,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-04-29,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,240
2026-04-29,5105259,Lucas do Rio Verde,acamados,275,57
2026-04-29,5105259,Lucas do Rio Verde,gestantes_risco,183,34
2026-04-29,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-04-30,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,244
2026-04-30,5105259,Lucas do Rio Verde,acamados,275,53
2026-04-30,5105259,Lucas do Rio Verde,gestantes_risco,183,36
2026-04-30,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-01,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,207
2026-05-01,5105259,Lucas do Rio Verde,acamados,275,52
2026-05-01,5105259,Lucas do Rio Verde,gestantes_risco,183,33
2026-05-01,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-02,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,240
2026-05-02,5105259,Lucas do Rio Verde,acamados,275,55
2026-05-02,5105259,Lucas do Rio Verde,gestantes_risco,183,41
2026-05-02,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-03,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,210
2026-05-03,5105259,Lucas do Rio Verde,acamados,275,59
2026-05-03,5105259,Lucas do Rio Verde,gestantes_risco,183,40
2026-05-03,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-04,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,204
2026-05-04,5105259,Lucas do Rio Verde,acamados,275,54
2026-05-04,5105259,Lucas do Rio Verde,gestantes_risco,183,36
2026-05-04,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-05,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,232
2026-05-05,5105259,Lucas do Rio Verde,acamados,275,51
2026-05-05,5105259,Lucas do Rio Verde,gestantes_risco,183,34
2026-05-05,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-06,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,207
2026-05-06,5105259,Lucas do Rio Verde,acamados,275,61
2026-05-06,5105259,Lucas do Rio Verde,gestantes_risco,183,34
2026-05-06,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-07,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,247
2026-05-07,5105259,Lucas do Rio Verde,acamados,275,54
2026-05-07,5105259,Lucas do Rio Verde,gestantes_risco,183,34
2026-05-07,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-08,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,218
2026-05-08,5105259,Lucas do Rio Verde,acamados,275,54
2026-05-08,5105259,Lucas do Rio Verde,gestantes_risco,183,36
2026-05-08,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-09,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,230
2026-05-09,5105259,Lucas do Rio Verde,acamados,275,51
2026-05-09,5105259,Lucas do Rio Verde,gestantes_risco,183,41
2026-05-09,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-10,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,231
2026-05-10,5105259,Lucas do Rio Verde,acamados,275,57
2026-05-10,5105259,Lucas do Rio Verde,gestantes_risco,183,39
2026-05-10,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-11,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,214
2026-05-11,5105259,Lucas do Rio Verde,acamados,275,59
2026-05-11,5105259,Lucas do Rio Verde,gestantes_risco,183,37
2026-05-11,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-12,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,240
2026-05-12,5105259,Lucas do Rio Verde,acamados,275,55
2026-05-12,5105259,Lucas do Rio Verde,gestantes_risco,183,34
2026-05-12,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-13,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,229
2026-05-13,5105259,Lucas do Rio Verde,acamados,275,59
2026-05-13,5105259,Lucas do Rio Verde,gestantes_risco,183,40
2026-05-13,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-14,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,221
2026-05-14,5105259,Lucas do Rio Verde,acamados,275,53
2026-05-14,5105259,Lucas do Rio Verde,gestantes_risco,183,37
2026-05-14,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-15,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,248
2026-05-15,5105259,Lucas do Rio Verde,acamados,275,63
2026-05-15,5105259,Lucas do Rio Verde,gestantes_risco,183,36
2026-05-15,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-16,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,248
2026-05-16,5105259,Lucas do Rio Verde,acamados,275,53
2026-05-16,5105259,Lucas do Rio Verde,gestantes_risco,183,37
2026-05-16,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-17,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,216
2026-05-17,5105259,Lucas do Rio Verde,acamados,275,57
2026-05-17,5105259,Lucas do Rio Verde,gestantes_risco,183,40
2026-05-17,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-18,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,201
2026-05-18,5105259,Lucas do Rio Verde,acamados,275,55
2026-05-18,5105259,Lucas do Rio Verde,gestantes_risco,183,39
2026-05-18,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-19,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,249
2026-05-19,5105259,Lucas do Rio Verde,acamados,275,61
2026-05-19,5105259,Lucas do Rio Verde,gestantes_risco,183,33
2026-05-19,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-20,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,233
2026-05-20,5105259,Lucas do Rio Verde,acamados,275,53
2026-05-20,5105259,Lucas do Rio Verde,gestantes_risco,183,34
2026-05-20,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-21,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,216
2026-05-21,5105259,Lucas do Rio Verde,acamados,275,56
2026-05-21,5105259,Lucas do Rio Verde,gestantes_risco,183,32
2026-05-21,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-22,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,221
2026-05-22,5105259,Lucas do Rio Verde,acamados,275,54
2026-05-22,5105259,Lucas do Rio Verde,gestantes_risco,183,38
2026-05-22,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-23,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,201
2026-05-23,5105259,Lucas do Rio Verde,acamados,275,59
2026-05-23,5105259,Lucas do Rio Verde,gestantes_risco,183,33
2026-05-23,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-24,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,236
2026-05-24,5105259,Lucas do Rio Verde,acamados,275,55
2026-05-24,5105259,Lucas do Rio Verde,gestantes_risco,183,33
2026-05-24,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-25,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,220
2026-05-25,5105259,Lucas do Rio Verde,acamados,275,56
2026-05-25,5105259,Lucas do Rio Verde,gestantes_risco,183,40
2026-05-25,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-26,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,226
2026-05-26,5105259,Lucas do Rio Verde,acamados,275,49
2026-05-26,5105259,Lucas do Rio Verde,gestantes_risco,183,35
2026-05-26,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-27,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,240
2026-05-27,5105259,Lucas do Rio Verde,acamados,275,54
2026-05-27,5105259,Lucas do Rio Verde,gestantes_risco,183,40
2026-05-27,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-28,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,207
2026-05-28,5105259,Lucas do Rio Verde,acamados,275,58
2026-05-28,5105259,Lucas do Rio Verde,gestantes_risco,183,34
2026-05-28,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-29,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,204
2026-05-29,5105259,Lucas do Rio Verde,acamados,275,60
2026-05-29,5105259,Lucas do Rio Verde,gestantes_risco,183,40
2026-05-29,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-05-30,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,208
2026-05-30,5105259,Lucas do Rio Verde,acamados,275,60
2026-05-30,5105259,Lucas do Rio Verde,gestantes_risco,183,39
2026-05-30,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-05-31,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,243
2026-05-31,5105259,Lucas do Rio Verde,acamados,275,62
2026-05-31,5105259,Lucas do Rio Verde,gestantes_risco,183,40
2026-05-31,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-06-01,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,225
2026-06-01,5105259,Lucas do Rio Verde,acamados,275,52
2026-06-01,5105259,Lucas do Rio Verde,gestantes_risco,183,41
2026-06-01,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-06-02,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,246
2026-06-02,5105259,Lucas do Rio Verde,acamados,275,56
2026-06-02,5105259,Lucas do Rio Verde,gestantes_risco,183,35
2026-06-02,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-06-03,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,233
2026-06-03,5105259,Lucas do Rio Verde,acamados,275,53
2026-06-03,5105259,Lucas do Rio Verde,gestantes_risco,183,33
2026-06-03,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-06-04,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,250
2026-06-04,5105259,Lucas do Rio Verde,acamados,275,53
2026-06-04,5105259,Lucas do Rio Verde,gestantes_risco,183,39
2026-06-04,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-06-05,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,211
2026-06-05,5105259,Lucas do Rio Verde,acamados,275,63
2026-06-05,5105259,Lucas do Rio Verde,gestantes_risco,183,35
2026-06-05,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-06-06,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,253
2026-06-06,5105259,Lucas do Rio Verde,acamados,275,52
2026-06-06,5105259,Lucas do Rio Verde,gestantes_risco,183,37
2026-06-06,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-06-07,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,230
2026-06-07,5105259,Lucas do Rio Verde,acamados,275,58
2026-06-07,5105259,Lucas do Rio Verde,gestantes_risco,183,38
2026-06-07,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-06-08,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,240
2026-06-08,5105259,Lucas do Rio Verde,acamados,275,55
2026-06-08,5105259,Lucas do Rio Verde,gestantes_risco,183,36
2026-06-08,5105259,Lucas do Rio Verde,pop_rua,30,6
2026-06-09,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,249
2026-06-09,5105259,Lucas do Rio Verde,acamados,275,58
2026-06-09,5105259,Lucas do Rio Verde,gestantes_risco,183,38
2026-06-09,5105259,Lucas do Rio Verde,pop_rua,30,5
2026-06-10,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,288
2026-06-10,5105259,Lucas do Rio Verde,acamados,275,79
2026-06-10,5105259,Lucas do Rio Verde,gestantes_risco,183,52
2026-06-10,5105259,Lucas do Rio Verde,pop_rua,30,8
2026-06-11,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,371
2026-06-11,5105259,Lucas do Rio Verde,acamados,275,90
2026-06-11,5105259,Lucas do Rio Verde,gestantes_risco,183,66
2026-06-11,5105259,Lucas do Rio Verde,pop_rua,30,9
2026-06-12,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,451
2026-06-12,5105259,Lucas do Rio Verde,acamados,275,120
2026-06-12,5105259,Lucas do Rio Verde,gestantes_risco,183,81
2026-06-12,5105259,Lucas do Rio Verde,pop_rua,30,12
2026-06-13,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,571
2026-06-13,5105259,Lucas do Rio Verde,acamados,275,133
2026-06-13,5105259,Lucas do Rio Verde,gestantes_risco,183,90
2026-06-13,5105259,Lucas do Rio Verde,pop_rua,30,15
2026-06-14,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,625
2026-06-14,5105259,Lucas do Rio Verde,acamados,275,158
2026-06-14,5105259,Lucas do Rio Verde,gestantes_risco,183,101
2026-06-14,5105259,Lucas do Rio Verde,pop_rua,30,17
2026-06-15,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,734
2026-06-15,5105259,Lucas do Rio Verde,acamados,275,186
2026-06-15,5105259,Lucas do Rio Verde,gestantes_risco,183,115
2026-06-15,5105259,Lucas do Rio Verde,pop_rua,30,19
2026-06-16,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,793
2026-06-16,5105259,Lucas do Rio Verde,acamados,275,207
2026-06-16,5105259,Lucas do Rio Verde,gestantes_risco,183,131
2026-06-16,5105259,Lucas do Rio Verde,pop_rua,30,22
2026-06-17,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,895
2026-06-17,5105259,Lucas do Rio Verde,acamados,275,215
2026-06-17,5105259,Lucas do Rio Verde,gestantes_risco,183,148
2026-06-17,5105259,Lucas do Rio Verde,pop_rua,30,24
2026-06-18,5105259,Lucas do Rio Verde,idosos_sozinhos,1103,996
2026-06-18,5105259,Lucas do Rio Verde,acamados,275,235
2026-06-18,5105259,Lucas do Rio Verde,gestantes_risco,183,164
2026-06-18,5105259,Lucas do Rio Verde,pop_rua,30,26
2026-04-28,5106224,Nova Mutum,idosos_sozinhos,702,143
2026-04-28,5106224,Nova Mutum,acamados,175,38
2026-04-28,5106224,Nova Mutum,gestantes_risco,117,22
2026-04-28,5106224,Nova Mutum,pop_rua,18,4
2026-04-29,5106224,Nova Mutum,idosos_sozinhos,702,161
2026-04-29,5106224,Nova Mutum,acamados,175,34
2026-04-29,5106224,Nova Mutum,gestantes_risco,117,25
2026-04-29,5106224,Nova Mutum,pop_rua,18,3
2026-04-30,5106224,Nova Mutum,idosos_sozinhos,702,126
2026-04-30,5106224,Nova Mutum,acamados,175,34
2026-04-30,5106224,Nova Mutum,gestantes_risco,117,21
2026-04-30,5106224,Nova Mutum,pop_rua,18,3
2026-05-01,5106224,Nova Mutum,idosos_sozinhos,702,136
2026-05-01,5106224,Nova Mutum,acamados,175,32
2026-05-01,5106224,Nova Mutum,gestantes_risco,117,24
2026-05-01,5106224,Nova Mutum,pop_rua,18,3
2026-05-02,5106224,Nova Mutum,idosos_sozinhos,702,158
2026-05-02,5106224,Nova Mutum,acamados,175,35
2026-05-02,5106224,Nova Mutum,gestantes_risco,117,22
2026-05-02,5106224,Nova Mutum,pop_rua,18,3
2026-05-03,5106224,Nova Mutum,idosos_sozinhos,702,142
2026-05-03,5106224,Nova Mutum,acamados,175,35
2026-05-03,5106224,Nova Mutum,gestantes_risco,117,22
2026-05-03,5106224,Nova Mutum,pop_rua,18,3
2026-05-04,5106224,Nova Mutum,idosos_sozinhos,702,139
2026-05-04,5106224,Nova Mutum,acamados,175,32
2026-05-04,5106224,Nova Mutum,gestantes_risco,117,26
2026-05-04,5106224,Nova Mutum,pop_rua,18,3
2026-05-05,5106224,Nova Mutum,idosos_sozinhos,702,128
2026-05-05,5106224,Nova Mutum,acamados,175,33
